syn_head_id	syn_rel_id	syn_tail_id
71831	3	71836
71831	3	71855
71844	3	71846
71844	3	72089
71844	3	72363
71844	3	72605
71879	3	71431
71879	3	71269
71879	3	71377
71879	3	71403
71879	3	71415
71879	3	71433
71879	3	71483
71879	3	71535
71879	3	71613
71879	3	71699
71879	3	71700
71879	3	71793
71879	3	71859
71879	3	71865
71879	3	71880
71879	3	71881
71879	3	71883
71879	3	71884
71879	3	71432
71879	3	71885
71879	3	71886
71879	3	71888
71879	3	71889
71879	3	71890
71879	3	71891
71879	3	71892
71879	3	71893
71879	3	71894
71879	3	71895
71879	3	71896
71879	3	71898
71879	3	71899
71879	3	71434
71879	3	71900
71879	3	71901
71879	3	71902
71879	3	71903
71879	3	71904
71879	3	72138
71879	3	72240
71879	3	72341
71879	3	72389
71879	3	72676
71906	3	71194
71944	3	71946
71944	3	71948
71945	3	71947
71949	3	72231
71960	3	69706
71961	3	71246
71961	3	71492
71973	3	68854
71986	3	71987
72024	3	72260
72024	3	72384
72037	3	72575
72040	3	69674
72047	3	70898
72048	3	71157
72048	3	71159
72048	3	71158
72048	3	71198
72048	3	71205
72048	3	71235
72048	3	71341
72048	3	71366
72048	3	71423
72048	3	71436
72048	3	71479
72048	3	71501
72048	3	71553
72048	3	71591
72048	3	71592
72048	3	71608
72048	3	71658
72048	3	71667
72048	3	71684
72048	3	71688
72048	3	71747
72048	3	71773
72048	3	71774
72048	3	71794
72048	3	71795
72048	3	71847
72048	3	71848
72048	3	71850
72048	3	71863
72048	3	71915
72048	3	71927
72048	3	71943
72048	3	71950
72048	3	71974
72048	3	71991
72048	3	71992
72048	3	72000
72048	3	72035
72048	3	72050
72048	3	72052
72048	3	72066
72048	3	72067
72048	3	72071
72048	3	72072
72048	3	72114
72048	3	72126
72048	3	72137
72048	3	72142
72048	3	72177
72048	3	72207
72048	3	72213
72048	3	72228
72048	3	72270
72048	3	72273
72048	3	72322
72048	3	72336
72048	3	72398
72048	3	72400
72048	3	72423
72048	3	72556
72048	3	72585
72048	3	72594
72048	3	72595
72048	3	72658
72048	3	72661
72048	3	72668
72048	3	72672
72048	3	72689
72059	3	71405
72076	3	70808
72129	3	71207
72129	3	71240
72129	3	71256
72129	3	71801
72129	3	72166
72157	3	71846
72157	3	72089
72157	3	72226
72157	3	72363
72157	3	72605
72178	3	72110
72178	3	72113
72178	3	72452
72178	3	72455
72180	3	71356
72180	3	71522
72180	3	71568
72180	3	71861
72190	3	71175
72190	3	71208
72190	3	69553
72190	3	68869
72190	3	68926
72190	3	70671
72190	3	70672
72190	3	71394
72190	3	71443
72190	3	70277
72190	3	71614
72190	3	70137
72190	3	69008
72190	3	69337
72190	3	69156
72190	3	70307
72190	3	70255
72190	3	69995
72190	3	71876
72190	3	71928
72190	3	71957
72190	3	71959
72190	3	70041
72190	3	69453
72190	3	69294
72190	3	70146
72190	3	69155
72190	3	70451
72190	3	69732
72190	3	70204
72190	3	70308
72190	3	72602
72190	3	69048
72206	3	71998
72217	3	69496
72217	3	69296
72217	3	70375
72218	3	71607
72246	3	71386
72246	3	70829
72246	3	68968
72246	3	71390
72246	3	70340
72246	3	71842
72271	3	71161
72271	3	71162
72271	3	71176
72271	3	71179
72271	3	71188
72271	3	71189
72271	3	71200
72271	3	71223
72271	3	71226
72271	3	71258
72271	3	71263
72271	3	71270
72271	3	71302
72271	3	71323
72271	3	71331
72271	3	71382
72271	3	71399
72271	3	71402
72271	3	71410
72271	3	71411
72271	3	71464
72271	3	71523
72271	3	71566
72271	3	71695
72271	3	71701
72271	3	71704
72271	3	71712
72271	3	71759
72271	3	71760
72271	3	71853
72271	3	71874
72271	3	72005
72271	3	72051
72271	3	72073
72271	3	72163
72271	3	72171
72271	3	72258
72271	3	72294
72271	3	72316
72271	3	72327
72271	3	72356
72271	3	72366
72271	3	72388
72271	3	72416
72271	3	72417
72271	3	72418
72271	3	72420
72271	3	72419
72271	3	72475
72271	3	72521
72271	3	72541
72271	3	72553
72271	3	72567
72271	3	72591
72271	3	72604
72299	3	72017
72302	3	71698
72310	3	71150
72310	3	71154
72310	3	71160
72310	3	71173
72310	3	71174
72310	3	71180
72310	3	71193
72310	3	71197
72310	3	71202
72310	3	71222
72310	3	71234
72310	3	71236
72310	3	71237
72310	3	71244
72310	3	71247
72310	3	71248
72310	3	71265
72310	3	71264
72310	3	71312
72310	3	71309
72310	3	71351
72310	3	71354
72310	3	71371
72310	3	71372
72310	3	71374
72310	3	71388
72310	3	72684
72310	3	71425
72310	3	71427
72310	3	71430
72310	3	71445
72310	3	71455
72310	3	71460
72310	3	71465
72310	3	71471
72310	3	71470
72310	3	71474
72310	3	71480
72310	3	71481
72310	3	71491
72310	3	71521
72310	3	71533
72310	3	71534
72310	3	71539
72310	3	71545
72310	3	71551
72310	3	71564
72310	3	71567
72310	3	71584
72310	3	71585
72310	3	71590
72310	3	71603
72310	3	71635
72310	3	71652
72310	3	71655
72310	3	71664
72310	3	71663
72310	3	71666
72310	3	71674
72310	3	71687
72310	3	71702
72310	3	71771
72310	3	71772
72310	3	71775
72310	3	71792
72310	3	71796
72310	3	71802
72310	3	71805
72310	3	71826
72310	3	71827
72310	3	71828
72310	3	71839
72310	3	71838
72310	3	71843
72310	3	71849
72310	3	71851
72310	3	71856
72310	3	71864
72310	3	71866
72310	3	71875
72310	3	71920
72310	3	71921
72310	3	71926
72310	3	71932
72310	3	71936
72310	3	71938
72310	3	71939
72310	3	71940
72310	3	71951
72310	3	71965
72310	3	71967
72310	3	71968
72310	3	71996
72310	3	72003
72310	3	72012
72310	3	72020
72310	3	72026
72310	3	72027
72310	3	72028
72310	3	72030
72310	3	72034
72310	3	72043
72310	3	72061
72310	3	72062
72310	3	72069
72310	3	72070
72310	3	72085
72310	3	72088
72310	3	72095
72310	3	72097
72310	3	72099
72310	3	72102
72310	3	72103
72310	3	72105
72310	3	72115
72310	3	72127
72310	3	72133
72310	3	72135
72310	3	72147
72310	3	72149
72310	3	72151
72310	3	72154
72310	3	72155
72310	3	72153
72310	3	72174
72310	3	72176
72310	3	72184
72310	3	72186
72310	3	72187
72310	3	72191
72310	3	72210
72310	3	72224
72310	3	72227
72310	3	72239
72310	3	72257
72310	3	72275
72310	3	72278
72310	3	72288
72310	3	72293
72310	3	72295
72310	3	72306
72310	3	72321
72310	3	72324
72310	3	72325
72310	3	72326
72310	3	72328
72310	3	72332
72310	3	72333
72310	3	72334
72310	3	72335
72310	3	72337
72310	3	72343
72310	3	72353
72310	3	72357
72310	3	72358
72310	3	72364
72310	3	72369
72310	3	72387
72310	3	72394
72310	3	72393
72310	3	72395
72310	3	72397
72310	3	72399
72310	3	72441
72310	3	72456
72310	3	72502
72310	3	72506
72310	3	72513
72310	3	72514
72310	3	72522
72310	3	72524
72310	3	72535
72310	3	72542
72310	3	72547
72310	3	72554
72310	3	72558
72310	3	72559
72310	3	72571
72310	3	72574
72310	3	72584
72310	3	72583
72310	3	72592
72310	3	72608
72310	3	72624
72310	3	72628
72310	3	72632
72310	3	72633
72310	3	72634
72310	3	72636
72310	3	72659
72310	3	72663
72310	3	72671
72310	3	72677
72310	3	72683
72310	3	72685
72310	3	72687
72310	3	72688
72310	3	72691
72310	3	72692
72310	3	72693
72361	3	71538
72361	3	72038
72361	3	72199
72361	3	72557
72375	3	71164
72375	3	71165
72375	3	71232
72375	3	71233
72375	3	71268
72375	3	71271
72375	3	71277
72375	3	71292
72375	3	71300
72375	3	71319
72375	3	71325
72375	3	71396
72375	3	71444
72375	3	71496
72375	3	71583
72375	3	71703
72375	3	71776
72375	3	71812
72375	3	71823
72375	3	71824
72375	3	71854
72375	3	71877
72375	3	71911
72375	3	71930
72375	3	71981
72375	3	71995
72375	3	72116
72375	3	72117
72375	3	72281
72375	3	72319
72375	3	72359
72375	3	72378
72375	3	72379
72375	3	72453
72375	3	72531
72375	3	72555
72375	3	72593
72375	3	72657
72375	3	72686
72380	3	69262
72380	3	71257
72380	3	67972
72380	3	71717
72380	3	72167
72450	3	71954
72450	3	72253
72450	3	72263
72471	3	71185
72471	3	71304
72471	3	71305
72471	3	71547
72471	3	71548
72471	3	72233
72471	3	72283
72471	3	72461
72471	3	72479
72471	3	72504
72482	3	71301
72482	3	71345
72482	3	71490
72482	3	70397
72482	3	70806
72482	3	71680
72482	3	71857
72482	3	71871
72482	3	71997
72482	3	72111
72482	3	72427
72482	3	72448
72482	3	72488
72482	3	72483
72482	3	72484
72482	3	72485
72482	3	72486
72482	3	72487
72482	3	72563
72507	3	71307
72507	3	71381
72508	3	71846
72508	3	71982
72508	3	72089
72508	3	72226
72508	3	72363
72508	3	72605
72510	3	71507
72516	3	71609
72516	3	72139
72520	3	69927
72520	3	71373
72520	3	71472
72520	3	71013
72520	3	69426
72520	3	71942
72520	3	71987
72520	3	70186
72539	3	71582
72539	3	71982
72539	3	72001
72539	3	72621
72540	3	72598
72570	3	71255
72570	3	71348
72570	3	71841
72570	3	72074
72611	3	71952
72611	3	69282
72611	3	72350
72611	3	72354
72611	3	72405
72613	3	72231
72631	3	69860
72631	3	71077
72631	3	71078
72631	3	71079
72631	3	71080
72631	3	71081
72631	3	71082
72631	3	71083
72631	3	71084
72631	3	71085
72631	3	71086
72631	3	71087
72631	3	71088
72631	3	71089
72631	3	71090
72631	3	71091
72631	3	71093
72631	3	71094
72631	3	71095
72631	3	71101
72631	3	71096
72631	3	71097
72631	3	70124
72631	3	71098
72631	3	71099
72631	3	71100
72631	3	71103
72646	3	71195
72646	3	71203
72646	3	71375
72646	3	71526
72646	3	71791
72646	3	72100
72646	3	72182
72646	3	72391
72646	3	72523
72646	3	72581
72646	3	72589
72646	3	72607
72646	3	72625
72646	3	72690
72652	3	71515
72652	3	71811
72695	3	72710
72695	3	72711
72695	3	72727
72695	3	72728
72695	3	72729
72695	3	72718
72695	3	72715
72695	3	78938
72695	3	79914
72698	3	73316
72698	3	73323
72698	3	73317
72698	3	73319
72698	3	73288
72698	3	72700
72698	3	72761
72698	3	73326
72698	3	72701
72698	3	73318
72698	3	72699
72698	3	72776
72698	3	72763
72698	3	72762
72698	3	73322
72698	3	73327
72698	3	73132
72698	3	72743
72698	3	73329
72698	3	72908
72698	3	73197
72698	3	73269
72698	3	73101
72698	3	72746
72698	3	72909
72698	3	73347
72698	3	73348
72698	3	73234
72698	3	73098
72698	3	72756
72698	3	73137
72698	3	73321
72698	3	73306
72698	3	73328
72698	3	73308
72698	3	73331
72698	3	73330
72698	3	73099
72698	3	73354
72698	3	73307
72698	3	73320
72698	3	72768
72698	3	73332
72698	3	72772
72698	3	72775
72698	3	72759
72698	3	73309
72698	3	73333
72698	3	73324
72698	3	73198
72698	3	73199
72698	3	73235
72698	3	72777
72698	3	72778
72698	3	72779
72698	3	73335
72698	3	73311
72698	3	72760
72698	3	82860
72698	3	73186
72698	3	73232
72698	3	73100
72698	3	73111
72698	3	73110
72698	3	72784
72698	3	72730
72698	3	72785
72698	3	72786
72698	3	72769
72698	3	72968
72698	3	72731
72698	3	73313
72698	3	73312
72698	3	73334
72698	3	73310
72698	3	73297
72698	3	73270
72698	3	73273
72698	3	73271
72698	3	73272
72702	3	72704
72702	3	72707
72710	3	72712
72733	3	72804
72733	3	72781
72744	3	72745
72796	3	73003
72796	3	73046
72801	3	81436
72802	3	72979
72802	3	72976
72802	3	72705
72802	3	72757
72802	3	72771
72802	3	78635
72810	3	72811
72810	3	72812
72810	3	72813
72810	3	72814
72810	3	72815
72810	3	72816
72810	3	72817
72810	3	72818
72810	3	72819
72810	3	72820
72810	3	72821
72810	3	72822
72810	3	72824
72810	3	72825
72810	3	72828
72810	3	72829
72810	3	72830
72810	3	72831
72810	3	72832
72810	3	72833
72835	3	72837
72835	3	72838
72835	3	72839
72835	3	72840
72835	3	72841
72835	3	72842
72835	3	72843
72835	3	72844
72835	3	72845
72835	3	72846
72835	3	72847
72835	3	72848
72835	3	72849
72835	3	72850
72835	3	72851
72835	3	72852
72835	3	72853
72854	3	72855
72854	3	72856
72854	3	72857
72854	3	72858
72854	3	72859
72854	3	72861
72854	3	72862
72854	3	72863
72854	3	72864
72854	3	72866
72854	3	72867
72854	3	72869
72854	3	72868
72854	3	72870
72854	3	72871
72854	3	72872
72854	3	72873
72854	3	72874
72854	3	72875
72854	3	72876
72854	3	72877
72854	3	72878
72854	3	72879
72854	3	72865
72854	3	72880
72854	3	72881
72854	3	72883
72854	3	72884
72854	3	72885
72854	3	72886
72854	3	72887
72854	3	72888
72854	3	72889
72854	3	72890
72854	3	72891
72854	3	72892
72854	3	72893
72854	3	72894
72854	3	72895
72854	3	72896
72854	3	72897
72854	3	72898
72854	3	72899
72854	3	72900
72854	3	72901
72854	3	72902
72854	3	72903
72854	3	72904
72854	3	72905
72854	3	72906
72854	3	72907
72910	3	72911
72910	3	72913
72910	3	72914
72910	3	72917
72910	3	72920
72910	3	72918
72910	3	72919
72910	3	72922
72910	3	72921
72910	3	72924
72910	3	72925
72910	3	72926
72910	3	72928
72910	3	72929
72910	3	72930
72910	3	72931
72910	3	72932
72910	3	72933
72910	3	72935
72910	3	72936
72910	3	72934
72910	3	72938
72910	3	72939
72910	3	72940
72910	3	72941
72910	3	72943
72910	3	72944
72910	3	72946
72910	3	72947
72910	3	72948
72910	3	72949
72910	3	72950
72910	3	72952
72910	3	72954
72910	3	72955
72910	3	72956
72910	3	72958
72910	3	72959
72910	3	72960
72910	3	72961
72950	3	72951
72962	3	72963
72962	3	72964
72962	3	72965
72962	3	72966
72966	3	72969
72966	3	72970
72966	3	72967
72971	3	72974
72971	3	72972
72971	3	72973
72971	3	80467
72976	3	72978
72976	3	72977
72981	3	72982
72981	3	72989
72981	3	72986
72981	3	72987
72981	3	72984
72981	3	72985
72981	3	72983
72990	3	72991
72990	3	72992
72990	3	72993
72990	3	72994
72990	3	72995
72990	3	72996
72990	3	72997
72990	3	72998
73003	3	73015
73003	3	73004
73003	3	73014
73008	3	81945
73008	3	73010
73013	3	73007
73013	3	73012
73013	3	73008
73037	3	73357
73070	3	73126
73070	3	73127
73070	3	73192
73071	3	73072
73090	3	73093
73090	3	73097
73090	3	73095
73090	3	73103
73090	3	73156
73090	3	73112
73090	3	73115
73090	3	73116
73090	3	73161
73090	3	73113
73090	3	73118
73090	3	73159
73090	3	73122
73090	3	73124
73090	3	73125
73090	3	73196
73090	3	73128
73090	3	73104
73090	3	73130
73090	3	73134
73090	3	73135
73090	3	73139
73090	3	73136
73090	3	73140
73090	3	73147
73090	3	73143
73090	3	73142
73090	3	73151
73090	3	73145
73090	3	73153
73090	3	73160
73090	3	73155
73090	3	73162
73090	3	73173
73090	3	73174
73090	3	73175
73090	3	73108
73090	3	73092
73090	3	73177
73090	3	73178
73090	3	73146
73090	3	73180
73090	3	73185
73090	3	73188
73090	3	73189
73090	3	73182
73090	3	73183
73090	3	73191
73090	3	73194
73090	3	73105
73090	3	73202
73090	3	73203
73090	3	73204
73090	3	73205
73090	3	73207
73090	3	73208
73091	3	73200
73091	3	73123
73091	3	73131
73091	3	73114
73091	3	73190
73091	3	73179
73091	3	73206
73091	3	73149
73091	3	73150
73091	3	73209
73091	3	73195
73091	3	73107
73091	3	73144
73091	3	73117
73091	3	73106
73091	3	73184
73091	3	73129
73091	3	73225
73091	3	73187
73091	3	73121
73091	3	73138
73091	3	73226
73091	3	73201
73091	3	73102
73091	3	73152
73091	3	73176
73091	3	73141
73095	3	73096
73163	3	73164
73163	3	73165
73163	3	73166
73163	3	73167
73163	3	73168
73163	3	73169
73163	3	73170
73163	3	73171
73163	3	73172
73202	3	73220
73202	3	73216
73202	3	73217
73202	3	73119
73202	3	73154
73202	3	73218
73202	3	73215
73202	3	73222
73203	3	73229
73203	3	73230
73203	3	73224
73203	3	73231
73203	3	73223
73203	3	73228
73209	3	73214
73209	3	73210
73209	3	73213
73209	3	73212
73209	3	73211
73224	3	73227
73236	3	73240
73236	3	73241
73236	3	73242
73236	3	73243
73236	3	73244
73236	3	73245
73236	3	73246
73236	3	73247
73236	3	73248
73236	3	73249
73236	3	73250
73236	3	73251
73236	3	73253
73236	3	73256
73236	3	73261
73236	3	73262
73236	3	73264
73236	3	73265
73257	3	73260
73257	3	73258
73257	3	73259
73274	3	73275
73274	3	73276
73274	3	73277
73278	3	73279
73278	3	73280
73287	3	73289
73287	3	74379
73287	3	73290
73287	3	80565
73287	3	73291
73287	3	73292
73287	3	73293
73287	3	73294
73287	3	73295
73287	3	73298
73287	3	73299
73287	3	73301
73287	3	73302
73287	3	73303
73287	3	73304
73287	3	73336
73287	3	73305
73287	3	73337
73287	3	75963
73287	3	73338
73287	3	73339
73287	3	73340
73287	3	73341
73287	3	73343
73287	3	73342
73287	3	81426
73287	3	81455
73287	3	73344
73287	3	81592
73287	3	73345
73287	3	73346
73287	3	73349
73287	3	76834
73287	3	73370
73287	3	73350
73287	3	73351
73287	3	78940
73287	3	73300
73287	3	73352
73287	3	82114
73287	3	73353
73287	3	73355
73287	3	77286
73287	3	77288
73287	3	73356
73287	3	82460
73287	3	73358
73287	3	73359
73287	3	73360
73287	3	73361
73287	3	73362
73287	3	73363
73287	3	73365
73287	3	73366
73287	3	73367
73287	3	73368
73287	3	73369
73287	3	76724
73287	3	78682
73287	3	73371
73287	3	78842
73287	3	78843
73287	3	78887
73287	3	73372
73287	3	78967
73287	3	73378
73287	3	78888
73287	3	73379
73287	3	73380
73287	3	73381
73287	3	79705
73287	3	73373
73287	3	79907
73287	3	73374
73287	3	80011
73287	3	78939
73287	3	73375
73287	3	73377
73287	3	73376
73287	3	80248
73287	3	80437
73297	3	73296
73314	3	73315
73385	3	80896
73400	3	80574
73429	3	81079
73429	3	81154
73429	3	81177
73429	3	81251
73429	3	81416
73429	3	81515
73429	3	82001
73429	3	82045
73429	3	82182
73429	3	82974
73429	3	83121
73429	3	83147
73429	3	83211
73429	3	83433
73429	3	83590
73429	3	83591
73457	3	81865
73457	3	81997
73457	3	82387
73457	3	82882
73476	3	81224
73476	3	81373
73481	3	82833
73547	3	82855
73559	3	80985
73559	3	81474
73570	3	83107
73603	3	83166
73639	3	81988
73642	3	82910
73647	3	81756
73661	3	82827
73669	3	80713
73669	3	82039
73674	3	82840
73674	3	83351
73675	3	83024
73677	3	81046
73677	3	82892
73692	3	82388
73735	3	83397
73735	3	83405
73742	3	82766
73752	3	81945
73752	3	77327
73753	3	81286
73753	3	81949
73753	3	77328
73753	3	82378
73755	3	81320
73789	3	80983
73844	3	81645
73844	3	81674
73867	3	80976
73878	3	80578
73938	3	80500
73938	3	81129
73938	3	81190
73938	3	83189
73941	3	80499
73941	3	83043
73961	3	80563
73961	3	80564
73976	3	80488
73976	3	80487
74004	3	80538
74004	3	81125
74004	3	82286
74004	3	83099
74083	3	83358
74124	3	80478
74124	3	81102
74124	3	81384
74124	3	81620
74124	3	81641
74124	3	81711
74124	3	81818
74124	3	81860
74124	3	82136
74124	3	82158
74124	3	82223
74124	3	82386
74124	3	82552
74124	3	82723
74124	3	82722
74124	3	82746
74124	3	82884
74124	3	82924
74124	3	83006
74124	3	83034
74124	3	83134
74124	3	83247
74124	3	83442
74124	3	83680
74124	3	83692
74191	3	80554
74239	3	80779
74239	3	81706
74256	3	80649
74256	3	80790
74256	3	81184
74256	3	81448
74256	3	83268
74256	3	83332
74256	3	83443
74256	3	83444
74256	3	83616
74266	3	80496
74266	3	82514
74300	3	80515
74300	3	80573
74300	3	80622
74300	3	80620
74300	3	80618
74300	3	80728
74300	3	80741
74300	3	80820
74300	3	80837
74300	3	80856
74300	3	80946
74300	3	81014
74300	3	81038
74300	3	81054
74300	3	81056
74300	3	81132
74300	3	81105
74300	3	81133
74300	3	81193
74300	3	81308
74300	3	81307
74300	3	81356
74300	3	81421
74300	3	81447
74300	3	81484
74300	3	81487
74300	3	81555
74300	3	81557
74300	3	81596
74300	3	81644
74300	3	81665
74300	3	81707
74300	3	81784
74300	3	81813
74300	3	81831
74300	3	81974
74300	3	82013
74300	3	82021
74300	3	82022
74300	3	82028
74300	3	82134
74300	3	82160
74300	3	82169
74300	3	82226
74300	3	82241
74300	3	82276
74300	3	82280
74300	3	82363
74300	3	82369
74300	3	82385
74300	3	82500
74300	3	82541
74300	3	82627
74300	3	82708
74300	3	82683
74300	3	82829
74300	3	82911
74300	3	82935
74300	3	82960
74300	3	83087
74300	3	83101
74300	3	83158
74300	3	83172
74300	3	83221
74300	3	83254
74300	3	83271
74300	3	83280
74300	3	83425
74300	3	83429
74300	3	83481
74300	3	83597
74300	3	83617
74303	3	80603
74303	3	80606
74303	3	80621
74303	3	80619
74303	3	80679
74303	3	80688
74303	3	80711
74303	3	81026
74303	3	81044
74303	3	81095
74303	3	81155
74303	3	81212
74303	3	81357
74303	3	81358
74303	3	81438
74303	3	81445
74303	3	81501
74303	3	81650
74303	3	81689
74303	3	81727
74303	3	81820
74303	3	81912
74303	3	82029
74303	3	82123
74303	3	82141
74303	3	82163
74303	3	82167
74303	3	82202
74303	3	82237
74303	3	82368
74303	3	82456
74303	3	82520
74303	3	82609
74303	3	82796
74303	3	82977
74303	3	83128
74303	3	83144
74303	3	83171
74303	3	83276
74303	3	83277
74303	3	83303
74303	3	83328
74303	3	83345
74303	3	83363
74303	3	83387
74303	3	83587
74303	3	83626
74303	3	83705
74303	3	83755
74314	3	82891
74314	3	83283
74317	3	80717
74317	3	81191
74317	3	82616
74317	3	83741
74329	3	80537
74336	3	82499
74336	3	83646
74410	3	81585
74427	3	81399
74427	3	82067
74427	3	82916
74436	3	80596
74436	3	81520
74436	3	82091
74436	3	83025
74436	3	83447
74436	3	83495
74438	3	81295
74438	3	81297
74438	3	81311
74438	3	81428
74438	3	82433
74438	3	82575
74438	3	83522
74438	3	83699
74444	3	82579
74466	3	80667
74466	3	80780
74466	3	80782
74466	3	81386
74466	3	81751
74466	3	82089
74466	3	82148
74466	3	82147
74466	3	82146
74466	3	82191
74466	3	82319
74466	3	82425
74466	3	82521
74466	3	82548
74466	3	83042
74471	3	80972
74480	3	80531
74480	3	81923
74480	3	81958
74480	3	81996
74480	3	81998
74480	3	82395
74480	3	82778
74480	3	83155
74480	3	83374
74481	3	82277
74481	3	82350
74481	3	82748
74481	3	82749
74510	3	81378
74511	3	81296
74511	3	83064
74511	3	83380
74511	3	83633
74511	3	83686
74511	3	83712
74512	3	80535
74512	3	80645
74513	3	79816
74514	3	80468
74514	3	80475
74514	3	80498
74514	3	80653
74514	3	80684
74514	3	80689
74514	3	80769
74514	3	80776
74514	3	80803
74514	3	80814
74514	3	80828
74514	3	80845
74514	3	80885
74514	3	80917
74514	3	81124
74514	3	81416
74514	3	81446
74514	3	81452
74514	3	81488
74514	3	81498
74514	3	81586
74514	3	81678
74514	3	81789
74514	3	81824
74514	3	81857
74514	3	81939
74514	3	81977
74514	3	82007
74514	3	82172
74514	3	82105
74514	3	82132
74514	3	82153
74514	3	82182
74514	3	82203
74514	3	82236
74514	3	82282
74514	3	82335
74514	3	82419
74514	3	82445
74514	3	82471
74514	3	82475
74514	3	82486
74514	3	82620
74514	3	82726
74514	3	82758
74514	3	82762
74514	3	82871
74514	3	82936
74514	3	83022
74514	3	83021
74514	3	83198
74514	3	83205
74514	3	83260
74514	3	83278
74514	3	83294
74514	3	83330
74514	3	83388
74514	3	83473
74514	3	83490
74514	3	83484
74514	3	83511
74514	3	83554
74514	3	83637
74514	3	83718
74514	3	83720
74514	3	83727
74516	3	81884
74516	3	81951
74516	3	82626
74516	3	82937
74516	3	83460
74516	3	83480
74516	3	83731
74516	3	83735
74528	3	82095
74528	3	82401
74532	3	81194
74538	3	81410
74538	3	83008
74542	3	82729
74542	3	83501
74542	3	83574
74542	3	83686
74546	3	80793
74546	3	81203
74546	3	81485
74546	3	82878
74546	3	82971
74547	3	80561
74547	3	80583
74547	3	81198
74547	3	81771
74547	3	81966
74547	3	82149
74547	3	83394
74554	3	80741
74554	3	82706
74572	3	82655
74573	3	80557
74573	3	81424
74573	3	81506
74573	3	83131
74573	3	83362
74574	3	80511
74574	3	80523
74574	3	80550
74574	3	80699
74574	3	80753
74574	3	80766
74574	3	80912
74574	3	81016
74574	3	81223
74574	3	81280
74574	3	81429
74574	3	81619
74574	3	81624
74574	3	81629
74574	3	81739
74574	3	81738
74574	3	81768
74574	3	81844
74574	3	81876
74574	3	82040
74574	3	82099
74574	3	82121
74574	3	82125
74574	3	82260
74574	3	82264
74574	3	82497
74574	3	82574
74574	3	82625
74574	3	82685
74574	3	82690
74574	3	82764
74574	3	82867
74574	3	82948
74574	3	83011
74574	3	83059
74574	3	83122
74574	3	83165
74574	3	83367
74574	3	83414
74575	3	81838
74575	3	81840
74577	3	82168
74580	3	81367
74580	3	82393
74580	3	82713
74580	3	83389
74580	3	83757
74605	3	80672
74605	3	80716
74605	3	80986
74605	3	81179
74605	3	81218
74605	3	81846
74605	3	82206
74605	3	82498
74605	3	82848
74618	3	81772
74618	3	83215
74636	3	80798
74636	3	81249
74636	3	81349
74636	3	81553
74636	3	82075
74636	3	82465
74636	3	82647
74636	3	82919
74636	3	83586
74636	3	83747
74636	3	83773
74659	3	81247
74664	3	82531
74664	3	82530
74665	3	80470
74665	3	80694
74665	3	81156
74665	3	81457
74665	3	82340
74665	3	82408
74665	3	82417
74665	3	82587
74665	3	82721
74665	3	82962
74665	3	83017
74665	3	83670
74665	3	83744
74665	3	83750
74674	3	81534
74674	3	81733
74674	3	82483
74674	3	83126
74675	3	83199
74679	3	82996
74707	3	83242
74747	3	77184
74802	3	80923
74802	3	81048
74802	3	81419
74802	3	81684
74802	3	81774
74802	3	81814
74802	3	81914
74802	3	82032
74802	3	82087
74802	3	82211
74802	3	82469
74802	3	82518
74802	3	82654
74802	3	82666
74802	3	82777
74802	3	83040
74802	3	83315
74802	3	83342
74802	3	83575
74802	3	83657
74803	3	82826
74803	3	83269
74804	3	80640
74804	3	80884
74804	3	80888
74804	3	81120
74804	3	81609
74804	3	81872
74804	3	82033
74804	3	82547
74804	3	82745
74809	3	83266
74811	3	80519
74811	3	80683
74811	3	81294
74811	3	81880
74811	3	82370
74811	3	82630
74811	3	83468
74817	3	82569
74854	3	80813
74854	3	82173
74854	3	83436
74887	3	80607
74887	3	80791
74887	3	80894
74887	3	80991
74887	3	81066
74887	3	81141
74887	3	81561
74887	3	82002
74887	3	82209
74887	3	82443
74887	3	83426
74937	3	82586
74937	3	83376
74976	3	81025
74976	3	81654
74976	3	81761
74976	3	81859
74976	3	82353
74976	3	83047
74976	3	83220
74976	3	83244
74976	3	83534
74976	3	83573
74976	3	83576
74976	3	83713
74976	3	83725
75001	3	80948
75011	3	80512
75047	3	80681
75055	3	80658
75055	3	80743
75057	3	81058
75057	3	81837
75066	3	80650
75069	3	80928
75069	3	82767
75070	3	81986
75074	3	82321
75080	3	80851
75081	3	81324
75081	3	81518
75081	3	82261
75081	3	82397
75081	3	82604
75081	3	83073
75081	3	83150
75081	3	83233
75081	3	83356
75081	3	83391
75115	3	80895
75121	3	83013
75182	3	80562
75182	3	80698
75182	3	80712
75182	3	80756
75182	3	80810
75182	3	80817
75182	3	80865
75182	3	80883
75182	3	80894
75182	3	80909
75182	3	81055
75182	3	81062
75182	3	81064
75182	3	81081
75182	3	81100
75182	3	81142
75182	3	81252
75182	3	81281
75182	3	81313
75182	3	81343
75182	3	81342
75182	3	81355
75182	3	81456
75182	3	81481
75182	3	81607
75182	3	81612
75182	3	81626
75182	3	81677
75182	3	81712
75182	3	81750
75182	3	81752
75182	3	81781
75182	3	81788
75182	3	81787
75182	3	82025
75182	3	82064
75182	3	82092
75182	3	82098
75182	3	82122
75182	3	82138
75182	3	82152
75182	3	82198
75182	3	82217
75182	3	82444
75182	3	82549
75182	3	82560
75182	3	82577
75182	3	82606
75182	3	82617
75182	3	82645
75182	3	82652
